issue_type,parcel_1,parcel_2,index_1,index_2,area
overlap,16151,1475264,514765,547083,0.0012626061720428794
overlap,1475251,310172,514766,514767,0.0021562187957720885
overlap,310172,382538,514767,514768,0.002622446361209715
overlap,27260,227325,514769,514770,0.001266685289721413
overlap,227325,156778,514770,514771,0.00038753761092286967
overlap,156778,180518,514771,514774,3.1246078153678155e-05
overlap,291059,224548,514891,514907,0.0001375685460414111
overlap,448841,36652,514893,514904,0.0025352531919651555
overlap,226981,70252,514921,514961,0.0006764519863433637
overlap,245927,37015,514927,514928,0.002051131161468438
overlap,480927,243021,514930,514931,0.00020788648365050287
overlap,243021,217308,514931,514935,0.0006703858792862076
overlap,316711,217308,514934,514935,0.0006703061730775062
overlap,52517,153895,514939,514962,5.087039102518159e-05
overlap,455402,156276,514948,514950,0.0006703076988667282
overlap,156276,514607,514950,514952,0.0006702939460793727
overlap,514607,141247,514952,514954,0.0006703094043376325
overlap,163914,284618,514957,514958,0.0005573986371492172
overlap,191452,70252,514960,514961,1.6393397229867804e-05
overlap,411051,79365,514963,535564,0.000772864124449768
overlap,411051,325822,514963,535578,0.0007735816601908141
overlap,366234,390493,514982,514998,0.004006377259197396
overlap,65644,79104,514983,514994,0.005031283823541344
overlap,65644,154965,514983,514984,0.0050313025966224325
overlap,154965,224823,514984,514985,0.0009938032337240132
overlap,412590,537838,514986,514991,0.0013155483069538702
overlap,537838,252005,514991,534309,0.00020606481794737804
overlap,258271,1475281,515029,547101,0.0001259466421921741
overlap,258271,1475282,515029,547102,1.7709202528415346e-05
overlap,451815,190575,515030,515031,0.0036319565639360007
overlap,303656,539908,515093,515104,0.0003522398681037542
overlap,495173,1471270,515131,522011,5.9404112282557264e-05
overlap,495173,129673,515131,522010,2.110157820515681e-06
overlap,60476,256252,515136,515138,0.0034858296771784333
overlap,543343,509060,515141,515144,0.00148205406835622
overlap,515539,72667,515142,515143,0.0003510518722479553
overlap,361807,541795,515185,515321,0.012793351171206061
overlap,380910,541795,515186,515321,0.0030933200247433624
overlap,557000,466650,515214,515215,0.00010373951848485774
overlap,495550,261605,515228,515229,0.0015159451407024895
overlap,495550,209359,515228,515234,0.03600613250454805
overlap,495550,531995,515228,515246,0.009565485557948894
overlap,261605,477594,515229,515230,0.0008769858622450524
overlap,477594,531995,515230,515246,0.0007655490956605619
overlap,209359,265221,515234,515240,0.024691286170122367
overlap,209359,535942,515234,515248,0.0008550189640297046
overlap,265221,512967,515240,515244,0.003481246378550011
overlap,462102,1473940,515263,545761,0.007574565948711757
overlap,248174,562938,515287,515289,0.001880121321999107
overlap,562939,25511,515288,515290,0.00027416705728466884
overlap,562939,266086,515288,515292,0.0008442672259807438
overlap,562938,25511,515289,515290,0.0033747318302062013
overlap,247335,337914,515330,515331,0.0012148692540522182
overlap,260324,115618,515336,515337,0.003701562165093743
overlap,338482,463137,515349,515350,0.006088297176603419
overlap,240060,404486,515358,515359,0.00596952719871149
overlap,404486,335488,515359,517767,0.0005178333605584935
overlap,92446,1396840,515434,515456,1.5584764481276208e-05
overlap,76201,1396840,515435,515456,0.00011429612877564212
overlap,488737,1470898,515470,518860,4.083604759907831e-05
overlap,488737,337510,515470,515471,0.00015064498817521593
overlap,337510,1471521,515471,525594,3.1235924598792828e-06
overlap,337510,90225,515471,515472,0.00015071270378137582
overlap,32698,367474,515474,515475,0.00015066458792158398
overlap,367474,382951,515475,515476,0.0001506310479345901
overlap,397209,261417,515526,515527,0.0002195542216081025
overlap,174437,329865,515605,515607,0.0022170428172572088
overlap,39299,79539,515655,515656,0.006599801799154715
overlap,323323,113990,515675,515676,0.015364111410434589
overlap,534165,1025602,515712,536234,0.0010884645439546148
overlap,562925,397243,515719,515720,0.003332409693344405
overlap,341590,197108,515757,515776,0.009602086045771202
overlap,533750,270549,515809,515810,5.020729981182904e-05
overlap,522438,377323,515823,515828,0.0015086400247596998
overlap,522438,219161,515823,515827,0.0003771593272567101
overlap,445774,100494,515851,515853,0.006939771887395658
overlap,467122,383533,515870,515871,0.010996569428536686
overlap,433596,539774,515911,537448,8.75613352793736e-05
overlap,340065,323172,515923,516138,0.0001403845304473465
overlap,399553,194285,515940,515941,3.87726995632058e-05
overlap,55106,269722,515945,515946,0.009941483263579267
overlap,355529,366036,515979,515980,0.01794793261676339
overlap,206241,541993,515990,515992,0.0004223788663688111
overlap,541993,97489,515992,515993,0.0020923211790047787
overlap,255522,125682,516016,516017,0.02444686153908049
overlap,308366,151228,516028,516030,0.0020604121864354376
overlap,216175,49375,516033,516034,0.0007076890649443813
overlap,171863,146081,516036,533351,0.0007194226284387222
overlap,1394412,230096,516039,516040,0.0014118968343298506
overlap,1470968,30062,516069,527058,0.0036085369870244932
overlap,1470980,1475161,516078,546976,7.901277865301901e-05
overlap,485865,1470934,516108,516110,0.00019607286910485437
overlap,485865,262293,516108,516109,5.245785617124382e-07
overlap,323172,1473262,516138,545102,0.005541144596587788
overlap,323172,1473270,516138,545110,0.000558555509678387
overlap,323172,1473264,516138,545104,0.013088285244661674
overlap,323172,1473274,516138,545114,0.0001119185879090211
overlap,323172,1473273,516138,545113,0.009036311089525191
overlap,323172,1473266,516138,545106,0.007590676851655753
overlap,323172,1473267,516138,545107,0.006115461916696711
overlap,323172,1473268,516138,545108,0.0046661889051430785
overlap,323172,1473269,516138,545109,0.0012032262113466031
overlap,323172,1473271,516138,545111,0.0005649705225456714
overlap,323172,1473265,516138,545105,0.009790737989976856
overlap,85177,201671,516140,525280,0.0004876023835872652
overlap,503778,247453,516155,516158,0.008515798858397228
overlap,228558,197675,516162,516163,0.0010232369860162494
overlap,495935,219646,516167,534009,0.00037151494126918026
overlap,601351,71011,516181,516182,8.86466105417924e-05
overlap,71011,601343,516182,516183,0.0008028445553240893
overlap,264698,199169,516185,516186,0.03477020607360487
overlap,228733,541466,516205,517938,0.0001593254797801717
overlap,142722,536061,516234,536997,0.0005500057991838503
overlap,199229,180449,516253,516254,0.016765676108846606
overlap,301808,65678,516275,527975,0.0001179156934938419
overlap,419075,1471894,516276,527974,0.003161272395495046
overlap,350267,476485,516342,516343,0.002265175357434446
overlap,576675,423454,516347,516349,0.00011337066133173342
overlap,154511,205741,516382,516383,0.005146267079197742
overlap,264924,580285,516451,516454,0.001363215195544633
overlap,263068,580285,516453,516454,0.01688141052046705
overlap,20506,499943,516456,534240,0.0012884795018375745
overlap,261224,143133,516483,516484,0.006528485933198881
overlap,404192,539731,516524,516525,0.0018611756644060016
overlap,56798,272948,516530,516531,0.0017123022558507444
overlap,334687,242210,516558,539403,0.000575216780985599
overlap,274471,194514,516561,516562,4.697479132888163e-06
overlap,590412,136503,516581,516582,0.000522646287750292
overlap,542384,190037,516588,516589,0.0005168052519846819
overlap,542384,375318,516588,516592,0.0031239643157425986
overlap,542384,542485,516588,516591,0.009246670994895956
overlap,452637,360839,516603,516604,0.007943155631764705
overlap,536435,530691,516626,530817,0.5107259180418524
overlap,576288,252618,516655,516656,0.009811945727338234
overlap,535962,111322,516657,544052,0.0013518577808180174
overlap,535962,519711,516657,544081,0.20478213614086976
overlap,535962,75230,516657,544050,0.06541402344042907
overlap,535962,1842,516657,544042,0.12406569801605372
overlap,535962,9100,516657,544045,0.013572719360239287
overlap,535962,6175,516657,544044,0.00274021363656027
overlap,535962,380324,516657,544069,0.002028106436157127
overlap,535962,534678,516657,544082,0.0010304897375128467
overlap,535962,206871,516657,544059,0.0011418358886814417
overlap,535962,374596,516657,544068,0.013169199120242904
overlap,449658,53073,516694,516714,0.0022832548975035474
overlap,30594,498113,516739,530378,0.0005721720838692443
overlap,30594,112125,516739,516740,0.00027355234773829024
overlap,112125,498113,516740,530378,0.00015006344488688588
overlap,230986,498113,516742,530378,0.0006033988259369921
overlap,230986,237496,516742,516743,0.00027355066403377773
overlap,541973,498113,516744,530378,0.0006018496529838438
overlap,541973,230160,516744,516745,0.00027373491271922385
overlap,230160,301130,516745,516746,0.0002735528172492535
overlap,205629,1472026,516749,530379,0.0318417773714703
overlap,84247,1472026,516750,530379,0.0003003326952895545
overlap,60954,1472026,516751,530379,0.0009562822716777424
overlap,293507,1472026,516752,530379,0.0013455756417294603
overlap,608,1472026,516753,530379,0.001362670467177165
overlap,608,112831,516753,516754,0.0008041336618201634
overlap,112831,1472026,516754,530379,0.003165735470853758
overlap,231578,80091,516755,520566,0.0017789569930649872
overlap,231578,1472026,516755,530379,0.0008179133085191291
overlap,275209,80091,516756,520566,0.00023387268172303521
overlap,275209,471221,516756,516757,0.0011130433814718714
overlap,329271,80091,516758,520566,0.00030295727388240934
overlap,533865,221501,516763,516764,0.0006449354560135016
overlap,221501,237477,516764,516806,0.00041066351109142474
overlap,331881,80091,516771,520566,0.0034790829968795855
overlap,10582,365210,516772,516782,0.00012317718997108262
overlap,10582,419708,516772,516781,0.0005933998761348383
overlap,249119,515004,516774,520564,0.0001292622112384484
overlap,249119,234277,516774,516807,0.0007632501196061369
overlap,27152,136439,516775,516783,3.456016632580691e-05
overlap,124178,136439,516776,516783,0.0001982026670699355
overlap,263826,299774,516777,520563,0.0001978891054765204
overlap,263826,348492,516777,516784,0.0010739166814357879
overlap,247290,542730,516787,516805,0.006112864332137757
overlap,451173,542730,516788,516805,0.006855925272759732
overlap,35157,47468,516792,516802,3.987829184386171e-05
overlap,472007,47468,516793,516802,0.0005583588632566568
overlap,164661,408363,516794,520561,0.00015490143846790677
overlap,157241,408363,516795,520561,0.00274820779945708
overlap,53026,53064,516798,516804,0.0011575383391551671
overlap,511124,393349,516813,516814,0.0023565091574754733
overlap,1471003,403180,516855,528193,4.28594195696808e-05
overlap,1471004,403180,516856,528193,4.2857149335246304e-05
overlap,1471012,403180,516863,528193,4.2861846088067767e-05
overlap,1471013,403180,516864,528193,4.285626845778115e-05
overlap,1471022,1471023,516873,516874,0.0007538460450133714
overlap,1471023,403180,516874,528193,0.00013003087485591314
overlap,1471032,403180,516883,528193,4.285973332251539e-05
overlap,1471033,403180,516884,528193,4.285774502329489e-05
overlap,361608,581499,516925,516927,0.0011668720627705158
overlap,171621,541585,516926,516929,3.753221279659334e-05
overlap,581499,541585,516927,516929,2.4629198224279734e-06
overlap,276283,541585,516928,516929,2.4998036536987527e-05
overlap,60853,525539,516947,516948,0.019579032712794577
overlap,536576,540833,516955,534370,0.0003279002968276201
overlap,39404,530235,516960,516961,0.01312309442212524
overlap,326208,129848,516964,516965,0.0005539790570181502
overlap,51433,469264,517001,517030,0.0009717231405151239
overlap,154680,464689,517002,517028,0.0011005913077681687
overlap,514434,469264,517005,517030,0.0002986688196313757
overlap,191352,164807,517006,517007,0.0010286068956264207
overlap,152595,464689,517027,517028,0.0005092065749367109
overlap,464689,26133,517028,528097,3.836051058373575e-09
overlap,464689,369219,517028,517029,0.6202630861048348
overlap,369219,157319,517029,528090,0.0009605311584625334
overlap,374790,542875,517094,517095,0.01425619870050318
overlap,542875,321068,517095,517096,0.006153606196486087
overlap,1070847,205349,517145,517147,0.0006435055124488198
overlap,451918,205349,517146,517147,0.0037150759475771226
overlap,410212,190322,517148,517162,0.0006510663569932691
overlap,361663,375420,517150,517151,0.0007018959653664769
overlap,361663,184089,517150,517155,0.002187302131547669
overlap,184089,217682,517155,517156,0.005930485117917773
overlap,85168,15378,517168,517169,0.001235850146664792
overlap,52530,125208,517174,543518,0.12411799499046461
overlap,538880,538609,517207,517208,5.502698401749846e-06
overlap,431060,316792,517225,517227,5.806983068613484e-06
overlap,176581,219641,517260,517261,0.00022688561748803658
overlap,286790,594842,517308,517309,0.00038822139668121013
overlap,44278,151986,517316,517317,4.368683736988288e-07
overlap,513135,3165,517338,517339,0.010470468183664969
overlap,513135,515757,517338,517340,0.00017349108299935523
overlap,476731,246721,517343,517345,0.0003637900346466867
overlap,367792,246721,517344,517345,0.000313506792673634
overlap,72322,300883,517369,517370,0.001427889037761254
overlap,476077,167407,517382,517384,0.004319821630444309
overlap,409408,59570,517395,517399,0.00526871660195232
overlap,280001,59570,517396,517399,1.557926838122864e-06
overlap,39631,59570,517397,517399,0.002075640483388292
overlap,106865,347532,517452,517453,5.8883579079880264e-05
overlap,106865,94130,517452,517468,0.0018396768982000822
overlap,298617,282024,517518,517519,0.001031458678808048
overlap,282024,369041,517519,517554,2.2801228370672444e-06
overlap,446209,306449,517541,517552,0.00024609776924550727
overlap,1470962,1470966,517559,517560,0.0002900255392374384
overlap,1470962,588352,517559,530496,2.4548683577263475e-05
overlap,287226,166094,517638,517639,0.0012129858781833036
overlap,536313,1474777,517653,546584,1.7692177894451346e-05
overlap,536313,1474772,517653,546579,1.1567202387430253e-05
overlap,9804,1474775,517654,546582,5.4094781311870644e-05
overlap,9804,1474776,517654,546583,3.906383954371817e-05
overlap,505270,1474773,517655,546580,0.00011101670668045571
overlap,360703,66626,517670,517673,0.00980512723812964
overlap,360703,731942,517670,517672,0.0015764365509194356
overlap,731938,66626,517671,517673,0.0005337968213643917
overlap,176306,541116,517684,517685,0.0016381378565880264
overlap,314393,539902,517691,517693,0.0030158977930472026
overlap,105388,550811,517695,517701,0.0003301556390476069
overlap,105388,433177,517695,517703,0.0031338744533431252
overlap,102651,539920,517696,517698,0.01766826819855949
overlap,413962,539920,517697,517698,0.0017884825946427709
overlap,539920,5346,517698,517699,0.012730350001390889
overlap,503007,403301,517711,517712,0.0027640114866853104
overlap,324074,152991,517715,517716,0.0005488961352297111
overlap,424577,1474186,517760,546009,0.0008758774782557221
overlap,17,43,517808,517810,9.854500582507091e-05
overlap,499426,1471259,517811,521908,0.010027507125356919
overlap,1157766,251272,517814,521907,0.01287322521087475
overlap,1157766,1471259,517814,521908,6.0635392602650766e-09
overlap,404333,526240,517824,517827,0.0025786618010061276
overlap,404333,1473496,517824,545314,0.00010019191992104113
overlap,527285,373185,517836,517838,0.001238972221055601
overlap,402444,486319,517853,517854,0.048722623913998515
overlap,420939,1161766,517892,517894,0.00028739005170661
overlap,256507,541466,517937,517938,0.0024355966279330232
overlap,227934,1475363,517956,517962,1.8091723559265915e-06
overlap,227934,522840,517956,547188,5.748021274586124e-06
overlap,540252,80913,518016,533038,0.18614666260678508
overlap,506623,103807,518017,518018,14.424893233795046
overlap,72782,328949,518070,518071,0.029293993694767886
overlap,657061,657060,518077,518079,2.1329030742354678e-08
overlap,419875,2273,518156,518157,4.1393055156999195e-05
overlap,2273,451980,518157,535831,0.0011523331100615763
overlap,388090,313194,518158,518160,0.0014774744322640036
overlap,1471069,1471070,518208,518209,0.00133829862468815
overlap,1471070,1471071,518209,518211,0.0013384108042870935
overlap,277984,1471074,518210,518214,0.0013383414695521108
overlap,1471072,1471074,518212,518214,0.0013383198533247764
overlap,1471083,1471084,518231,518232,0.0013384072736641883
overlap,118292,451693,518297,530325,0.0009016338258971427
overlap,377582,451693,518298,530325,0.0013846198079566848
overlap,231365,1471958,518326,529141,0.0003771692898024622
overlap,231365,1471099,518326,529147,0.0007323397072204034
overlap,231365,148781,518326,518327,0.00016425616024844884
overlap,181561,1471959,518330,529142,0.0002506580577883444
overlap,132360,611310,518346,518347,0.0034937362998720026
overlap,180618,227721,518363,534118,0.0010479635316755775
overlap,694675,529005,518405,518406,0.7968169403417349
overlap,18048,575833,518505,532584,0.0053597461247815
overlap,107854,574258,518507,518508,0.006909630201960226
overlap,534304,575837,518514,518515,0.0013829594860711965
overlap,39298,53244,518520,518521,0.44541843419655186
overlap,53244,37662,518521,518522,0.0036735869540507338
overlap,33431,530514,518525,518544,0.0038708763159434056
overlap,530514,26972,518544,518564,0.0006986738415460856
overlap,530514,517467,518544,518547,0.24973821644197397
overlap,455779,462803,518550,518553,0.0004413298114609506
overlap,462803,459223,518553,518563,7.28568998811744e-05
overlap,715906,537653,518554,518561,0.0013021672342360875
overlap,715906,533202,518554,518556,0.0032169312378906223
overlap,715906,536051,518554,518560,0.0032084818779010366
overlap,715906,534579,518554,518558,0.0032165279400350006
overlap,715906,532937,518554,518555,0.0030833625618393997
overlap,715906,459223,518554,518563,0.0024824373098923593
overlap,715906,465383,518554,518566,1.789609365783638
overlap,533747,715905,518557,530176,0.003367721045123062
overlap,534605,715905,518559,530176,0.0029158927591471477
overlap,537653,715905,518561,530176,0.0002929526628601131
overlap,465383,715905,518566,530176,0.6555130990238354
overlap,418859,1471101,518572,518574,0.00033713547870159693
overlap,130773,541042,518591,518594,0.004789005774314044
overlap,541042,183307,518594,518595,0.0018981520071531884
overlap,539276,539175,518599,518600,0.00020781456451573913
overlap,150056,176299,518608,518609,0.00010957970452274424
overlap,71736,578367,518628,541333,0.003252065401071036
overlap,23418,274407,518632,518637,6.763705773885423e-06
overlap,520774,274407,518636,518637,0.0002527673116750809
overlap,451448,77406,518665,518686,0.0004634604415798549
overlap,142263,180180,518706,518707,0.00028784469994345876
overlap,172354,133983,518738,544370,0.0010010306862200564
overlap,457400,527023,518752,518754,0.21420912855717583
overlap,466946,282792,518802,518807,0.024095180982655506
overlap,449569,140013,518811,518814,0.001222466346654993
overlap,1471130,140013,518812,518814,0.0006900977243278588
overlap,1103321,1103322,518820,518821,0.0032448976600311205
overlap,1103324,1103325,518822,519061,3.864546895393072e-05
overlap,1103324,1103323,518822,518823,0.0023426919462189444
overlap,430508,89942,518824,518825,0.004515860458013776
overlap,89942,13912,518825,518829,0.0017371915715720773
overlap,89942,133125,518825,518826,0.00668828212494064
overlap,133125,13912,518826,518829,0.00033604225843360345
overlap,168216,232804,518827,533558,0.018001099613855924
overlap,168216,13912,518827,518829,0.0001220678076467649
overlap,487097,320851,518828,518835,5.418055474956857e-07
overlap,448051,320851,518832,518835,0.0008489700715562792
overlap,1078853,1078854,518851,518852,0.00017476995838862892
overlap,460281,307556,518872,518874,0.00010359231665345222
overlap,101055,334523,518894,518895,6.243033517241688e-05
overlap,1471134,205322,518903,518905,7.695535002853193e-05
overlap,205322,247275,518905,518906,0.0005282471315871492
overlap,341494,1474850,518950,546658,5.40103188020815e-05
overlap,29636,121021,518955,518956,0.00021848654720769712
overlap,121021,1474443,518956,546247,0.00019392064626799765
overlap,21044,247819,518981,518984,0.0005361902185026859
overlap,296172,412415,518986,535824,0.0005332900157939665
overlap,535372,538029,518989,518992,0.0013372864523830685
overlap,138611,1473303,519010,545142,0.00010439973747979769
overlap,138611,1473302,519010,545141,0.003308434164047469
overlap,60901,1473301,519019,545140,0.003282609599396375
overlap,60901,1473296,519019,545135,0.0011869700203419598
overlap,377422,1473296,519021,545135,0.0014934420705877245
overlap,377422,1473295,519021,545134,2.5052565664454747e-08
overlap,377422,1473294,519021,545133,0.0002958658872100325
overlap,377422,1473293,519021,545132,0.00032635142272496864
overlap,377422,1473292,519021,545131,0.0007538323570818181
overlap,377422,1473291,519021,545130,0.00202601279196557
overlap,377422,1473290,519021,545129,0.0013052318267909868
overlap,377422,1473289,519021,545128,1.4446308333545968e-06
overlap,473100,537339,519056,519057,0.004546774923529284
overlap,303582,244713,519062,519063,0.005429072549167477
overlap,543552,543423,519095,519096,0.0026931051861370514
overlap,539651,344041,519111,519113,0.00034973986754397346
overlap,219184,283000,519144,519146,0.002405738943359381
overlap,283000,544191,519146,519147,3.323050654349159e-05
overlap,390946,54245,519151,531144,0.005248320000141041
overlap,319582,54245,519152,531144,0.0003182997280495921
overlap,319582,469498,519152,519162,0.0010614713900878314
overlap,208594,113487,519153,519155,0.0010096577384630227
overlap,504897,524861,519156,519157,0.010368328806011703
overlap,504897,54245,519156,531144,0.00164882184913766
overlap,469498,54245,519162,531144,0.0011003831155472054
overlap,111713,427939,519169,519170,0.00021730512398675494
overlap,436089,1471135,519185,519200,0.00014328346826886218
overlap,1471137,1471135,519187,519200,0.0018675498315658956
overlap,1471138,1471135,519188,519200,0.00037888691724063196
overlap,1471139,1471135,519189,519200,0.00022812284174822395
overlap,1471139,323733,519189,519190,0.0031364021461541824
overlap,620497,1471135,519198,519200,2.5020402968191043e-05
overlap,620497,1471140,519198,519199,3.363509633967082e-05
overlap,1471140,289192,519199,519464,0.0006804318786967382
overlap,1471135,289192,519200,519464,0.0008559851617917502
overlap,1471135,1471142,519200,519201,9.914175304829263e-05
overlap,357686,185200,519224,519225,0.0008367646692523289
overlap,5231,46366,519231,519235,5.3426889883857005e-05
overlap,263416,46366,519232,519235,0.0015363622333971969
overlap,476092,125494,519237,519238,0.0006982687240405018
overlap,380143,43356,519239,519240,0.0003133878198745806
overlap,92757,222285,519244,519261,0.005584970789916509
overlap,283189,1471148,519245,519251,0.0014349557421606412
overlap,192990,671063,519268,519269,6.136259349731656e-05
overlap,240550,582773,519272,519274,1.7393193009827834e-05
overlap,471924,318782,519289,519290,0.001394937032777932
overlap,84020,1394423,519295,519296,0.0002637885567123041
overlap,1394424,461603,519297,519299,0.0015626231647991595
overlap,1394424,445739,519297,524571,0.0043883041711438526
overlap,1471106,515581,519316,547128,0.00021085849757026837
overlap,1470982,1471150,519317,519318,0.0007597105776458391
overlap,131483,231050,519322,532995,0.00029347920636446645
overlap,154069,673063,519337,534823,6.536871791511505e-05
overlap,122831,533433,519340,519362,0.005682850954155098
overlap,122831,359895,519340,519341,0.08845655370092241
overlap,161575,335651,519349,519356,0.04986689966218731
overlap,87174,491073,519353,533475,0.0014315467439762835
overlap,516922,32566,519431,519444,0.0007147525203734517
overlap,318288,315541,519453,519456,0.00016868778094555615
overlap,126626,143319,519478,519491,0.00215341737215601
overlap,101408,70768,519481,519482,0.00012948330359780142
overlap,70768,1474426,519482,546227,9.774150609430211e-05
overlap,498865,73514,519488,519502,0.0005903207965030718
overlap,294851,1471158,519489,519499,0.00016201252963268445
overlap,426060,1471159,519493,519500,0.0005903263343649647
overlap,1471158,73514,519499,519502,0.0018606433832545782
overlap,261726,444755,519534,519563,0.0016836695748201841
overlap,119461,499146,519584,528012,0.0017420749977620654
overlap,219890,271114,519592,519596,0.011112041173275591
overlap,60599,132236,519593,519594,0.01448974885896831
overlap,132236,72695,519594,519595,8.062265380269891e-05
overlap,196087,413877,519631,519633,0.00012354140244095856
overlap,780007,1474203,519646,546025,0.38048202576463774
overlap,239717,26879,519715,540090,0.007641263894712381
overlap,239717,58248,519715,540091,0.022400528235304917
overlap,491095,237250,519717,531274,0.0014042803059151974
overlap,376958,115643,519725,519726,0.00021386031098674803
overlap,333706,94239,519817,521128,0.00027564227541856533
overlap,333706,332954,519817,519818,0.005162808159298038
overlap,540951,19479,519824,534052,0.0013434847598296734
overlap,54401,233465,519870,519886,0.001047915758853435
overlap,54401,54789,519870,519885,0.00018551875326724526
overlap,260939,53397,519874,519884,4.650677989936902e-05
overlap,193848,365486,519903,519907,0.0016593984358569242
overlap,6301,531278,519916,519931,0.0015690135808483774
overlap,194220,337759,519917,519924,0.0010778248473630515
overlap,254346,438079,519918,519928,0.0015691580386487658
overlap,313821,438079,519921,519928,0.00156900317159727
overlap,321870,495248,519922,519930,0.02323490255249884
overlap,337759,419893,519924,519926,0.0010776888107130369
overlap,419168,1473905,519925,545725,0.0021170588442798815
overlap,419168,1473904,519925,545724,0.0040827787759170064
overlap,419168,1473903,519925,545723,0.003031295126734562
overlap,419168,1473902,519925,545722,0.0023713839522852
overlap,419168,1473901,519925,545721,0.002102993175798318
overlap,419168,1473900,519925,545720,0.001711436791925401
overlap,419168,1473899,519925,545719,0.0013198368153911318
overlap,419168,1473898,519925,545718,0.001319857729264671
overlap,419168,1473897,519925,545717,0.0013199079360741903
overlap,419168,1473896,519925,545716,0.0006599418497257
overlap,25562,149581,519932,519933,0.12726184938229382
overlap,540832,94601,519934,519935,0.001779224059231893
overlap,368840,150688,519940,519941,0.0003565096873713696
overlap,150688,540780,519941,519951,9.073626698583612e-08
overlap,150688,5883,519941,519972,0.0012889101010259507
overlap,24045,5883,519943,519972,0.0009601469609978486
overlap,294856,5883,519944,519972,0.0009602870586691893
overlap,430544,211909,519946,519992,5.25499973229604e-05
overlap,74673,435276,519947,520005,0.0011877250166158222
overlap,802,5883,519950,519972,1.774745969354466
overlap,540780,5883,519951,519972,0.019910102506855765
overlap,209294,534203,519958,519978,2.3867314678247876e-06
overlap,209294,119029,519958,519977,8.11323909961914e-06
overlap,193874,49721,519960,519983,6.273136477905121e-06
overlap,173628,463190,519961,519969,0.007016927237351422
overlap,173628,5883,519961,519972,7.636088571429881e-05
overlap,267631,249871,519973,519974,0.005809190784827556
overlap,249871,247251,519974,519986,0.0006165495805703358
overlap,13092,538787,519982,521900,0.012654019592137383
overlap,49721,538787,519983,521900,0.0054406144521834295
overlap,211909,257075,519992,519993,0.000796647819928948
overlap,481638,530344,520001,520003,0.0011876493413618486
overlap,14212,182920,520028,520029,0.012202225669149554
overlap,183273,415066,520044,520045,0.0013573896376612993
overlap,323794,281318,520055,520056,0.0001143678142924794
overlap,12313,332562,520058,520059,0.00011444951891342211
overlap,332562,227531,520059,520060,0.00011438592780328626
overlap,540882,352463,520077,520078,0.0005283202158850031
overlap,136104,1472442,520080,541344,0.010842011325546888
overlap,136104,22691,520080,520081,0.009734347383261377
overlap,157003,424220,520088,520089,0.00019143220045845247
overlap,246907,447817,520109,520138,0.004927992055813317
overlap,93638,447817,520117,520138,0.00014520588446060846
overlap,57892,447817,520135,520138,0.0033355775485036923
overlap,69825,426859,520187,520189,0.0007563265070494492
overlap,316507,30954,520234,520235,0.0004265431392266067
overlap,30954,474711,520235,526717,0.0005897403334800213
overlap,64999,500527,520238,520249,3.992478884616671e-05
overlap,64999,103948,520238,520248,7.875352407205917e-09
overlap,77423,103948,520239,520248,7.684595279974476e-05
overlap,301286,500527,520243,520249,9.222151824772595e-05
overlap,301286,309157,520243,520245,0.000805700095684059
overlap,20511,601325,520252,520485,0.0002514591440183622
overlap,1335506,906175,520264,520266,6.224692633601819e-05
overlap,1335506,521115,520264,520265,0.009815467566864546
overlap,521115,1474857,520265,546665,0.12300255655484041
overlap,521115,263272,520265,534422,0.1413736008610158
overlap,30638,30773,520267,520724,0.002526912532289316
overlap,181783,130258,520290,520291,0.0016886318785509502
overlap,130258,511798,520291,520292,0.0028772901245019966
overlap,54833,103034,520293,520294,0.0034003873607275636
overlap,424917,139935,520295,520296,0.0017870435375897387
overlap,83813,458694,520300,520376,0.000262215139349354
overlap,36343,458694,520302,520376,4.1918241730343046e-05
overlap,361107,458694,520303,520376,0.00048168365815702937
overlap,196154,40044,520306,520307,0.010934476150537161
overlap,319258,383379,520315,534534,5.24336520071553e-05
overlap,56557,517073,520319,520343,0.005460015599847878
overlap,458694,1471169,520376,534535,0.05791312950500496
overlap,402602,534,520400,520413,2.484799451997683e-06
overlap,296609,534,520401,520413,1.7816870908520085e-05
overlap,140782,534,520402,520413,0.00011748878770443877
overlap,504399,534,520403,520413,0.000258684424279255
overlap,181752,534,520404,520413,0.0003564860278773619
overlap,11496,197737,520405,525261,0.06331550660399898
overlap,88746,528247,520407,520410,0.0006829910652934265
overlap,139374,534,520412,520413,0.0005263671497595854
overlap,534,540230,520413,520414,0.0001042705561736287
overlap,534,540795,520413,520415,0.04627254200336722
overlap,513320,510680,520418,520419,4.061155087121913e-05
overlap,513533,461302,520443,520471,0.0031319763888149055
overlap,341196,85804,520454,520473,0.00045192523457627425
overlap,232686,85804,520455,520473,2.063803187591154e-09
overlap,302111,85804,520456,520473,0.00030183864950560427
overlap,469478,94528,520466,520467,4.0606504955184326e-05
overlap,48642,601325,520469,520485,0.005912157004324077
overlap,461302,375209,520471,520472,1.8880766373815464e-06
overlap,85804,8069,520473,520483,0.0036446680845650227
overlap,145292,415215,520475,520477,0.00022579069434317605
overlap,415215,391957,520477,520480,3.0373973770026814e-05
overlap,415215,179983,520477,520478,2.0619444307595693e-06
overlap,414337,601325,520484,520485,0.0012876325157549218
overlap,157596,283840,520497,536440,0.0010690835913663168
overlap,324772,298915,520500,520538,0.00039454591823198497
overlap,454279,74762,520504,520535,0.00023549273633459176
